base,arm,target,action,hashcode,qvalue,frequency
1.56888,1.34248,23,down,2_1_23,-2.98127118813,19
1.56888,1.34248,23,fire,2_1_23,-2.97746009944,18
1.56888,1.34248,24,left,2_1_24,-0.713125,3
1.56888,1.34248,24,right,2_1_24,-0.85421875,4
1.56888,1.34248,24,up,2_1_24,-1.0543828125,5
1.56888,1.34248,24,down,2_1_24,-0.84671875,4
1.56888,1.34248,24,fire,2_1_24,-0.713125,3
1.56888,1.5708,0,left,2_2_0,0.0,0
1.56888,1.5708,0,right,2_2_0,0.0,0
1.56888,1.5708,0,up,2_2_0,0.0,0
1.56888,1.5708,0,down,2_2_0,0.0,0
1.56888,1.5708,0,fire,2_2_0,0.0,0
1.56888,1.5708,1,left,2_2_1,0.0,0
1.56888,1.5708,1,right,2_2_1,0.0,0
1.56888,1.5708,1,up,2_2_1,0.0,0
1.56888,1.5708,1,down,2_2_1,0.0,0
1.56888,1.5708,1,fire,2_2_1,0.0,0
1.56888,1.5708,2,left,2_2_2,0.0,0
1.56888,1.5708,2,right,2_2_2,0.0,0
1.56888,1.5708,2,up,2_2_2,0.0,0
1.56888,1.5708,2,down,2_2_2,0.0,0
1.56888,1.5708,2,fire,2_2_2,0.0,0
1.56888,1.5708,3,left,2_2_3,0.0,0
1.56888,1.5708,3,right,2_2_3,0.0,0
1.56888,1.5708,3,up,2_2_3,0.0,0
1.56888,1.5708,3,down,2_2_3,0.0,0
1.56888,1.5708,3,fire,2_2_3,0.0,0
1.56888,1.5708,4,left,2_2_4,0.0,0
1.56888,1.5708,4,right,2_2_4,0.0,0
1.56888,1.5708,4,up,2_2_4,0.0,0
1.56888,1.5708,4,down,2_2_4,0.0,0
1.56888,1.5708,4,fire,2_2_4,0.0,0
1.56888,1.5708,5,left,2_2_5,0.0,0
1.56888,1.5708,5,right,2_2_5,0.0,0
1.56888,1.5708,5,up,2_2_5,0.0,0
1.56888,1.5708,5,down,2_2_5,0.0,0
1.56888,1.5708,5,fire,2_2_5,0.0,0
1.56888,1.5708,6,left,2_2_6,0.0,0
1.56888,1.5708,6,right,2_2_6,0.0,0
1.56888,1.5708,6,up,2_2_6,0.0,0
1.56888,1.5708,6,down,2_2_6,0.0,0
1.56888,1.5708,6,fire,2_2_6,0.0,0
1.56888,1.5708,7,left,2_2_7,0.0,0
1.56888,1.5708,7,right,2_2_7,0.0,0
1.56888,1.5708,7,up,2_2_7,0.0,0
1.56888,1.5708,7,down,2_2_7,0.0,0
1.56888,1.5708,7,fire,2_2_7,0.0,0
1.56888,1.5708,8,left,2_2_8,0.0,0
1.56888,1.5708,8,right,2_2_8,0.0,0
1.56888,1.5708,8,up,2_2_8,0.0,0
1.56888,1.5708,8,down,2_2_8,0.0,0
1.56888,1.5708,8,fire,2_2_8,0.0,0
1.56888,1.5708,9,left,2_2_9,0.0,0
1.56888,1.5708,9,right,2_2_9,0.0,0
1.56888,1.5708,9,up,2_2_9,0.0,0
1.56888,1.5708,9,down,2_2_9,0.0,0
1.56888,1.5708,9,fire,2_2_9,0.0,0
1.56888,1.5708,10,left,2_2_10,-0.4875,2
1.56888,1.5708,10,right,2_2_10,-0.4875,2
1.56888,1.5708,10,up,2_2_10,-0.25,1
1.56888,1.5708,10,down,2_2_10,-0.25,1
1.56888,1.5708,10,fire,2_2_10,-0.25,1
1.56888,1.5708,11,left,2_2_11,-1.81555246084,9
1.56888,1.5708,11,right,2_2_11,-1.7124427876,9
1.56888,1.5708,11,up,2_2_11,-1.77292219834,8
1.56888,1.5708,11,down,2_2_11,-1.83776234927,9
1.56888,1.5708,11,fire,2_2_11,-1.68289784355,8
1.56888,1.5708,12,left,2_2_12,-0.271274320787,4
1.56888,1.5708,12,right,2_2_12,50.4351951978,18
1.56888,1.5708,12,up,2_2_12,1.20310789717,3
1.56888,1.5708,12,down,2_2_12,-0.4875,2
1.56888,1.5708,12,fire,2_2_12,-0.4875,2
1.56888,1.5708,13,left,2_2_13,-1.52323630371,7
1.56888,1.5708,13,right,2_2_13,-1.55894960449,8
1.56888,1.5708,13,up,2_2_13,-1.57322395703,7
1.56888,1.5708,13,down,2_2_13,-1.65243519595,8
1.56888,1.5708,13,fire,2_2_13,-1.44122705078,7
1.56888,1.5708,14,left,2_2_14,-0.25,1
1.56888,1.5708,14,right,2_2_14,0.0,0
1.56888,1.5708,14,up,2_2_14,-0.3,1
1.56888,1.5708,14,down,2_2_14,0.0,0
1.56888,1.5708,14,fire,2_2_14,0.0,0
1.56888,1.5708,15,left,2_2_15,-1.108265625,5
1.56888,1.5708,15,right,2_2_15,-1.0276640625,5
1.56888,1.5708,15,up,2_2_15,-1.29568046875,6
1.56888,1.5708,15,down,2_2_15,-1.0065703125,5
1.56888,1.5708,15,fire,2_2_15,-0.91796875,4
1.56888,1.5708,16,left,2_2_16,-1.54522009336,10
1.56888,1.5708,16,right,2_2_16,-1.66344223425,23
1.56888,1.5708,16,up,2_2_16,-1.69045094328,9
1.56888,1.5708,16,down,2_2_16,-1.59084730634,15
1.56888,1.5708,16,fire,2_2_16,-1.5968628114,12
1.56888,1.5708,17,left,2_2_17,2.78256781958,4
1.56888,1.5708,17,right,2_2_17,-0.788357044005,5
1.56888,1.5708,17,up,2_2_17,4.40204977465,8
1.56888,1.5708,17,down,2_2_17,20.0626844935,28
1.56888,1.5708,17,fire,2_2_17,3.4839247627,5
1.56888,1.5708,18,left,2_2_18,-2.64889968108,16
1.56888,1.5708,18,right,2_2_18,-2.65443962229,16
1.56888,1.5708,18,up,2_2_18,-1.31336970039,17
1.56888,1.5708,18,down,2_2_18,-2.69163819179,19
1.56888,1.5708,18,fire,2_2_18,-2.79033439674,16
1.56888,1.5708,19,left,2_2_19,-0.80859375,4
1.56888,1.5708,19,right,2_2_19,-0.713125,3
1.56888,1.5708,19,up,2_2_19,-0.713125,3
1.56888,1.5708,19,down,2_2_19,-0.74875,3
1.56888,1.5708,19,fire,2_2_19,-0.713125,3
1.56888,1.5708,20,left,2_2_20,-0.80859375,4
1.56888,1.5708,20,right,2_2_20,-0.703125,3
1.56888,1.5708,20,up,2_2_20,-0.628125,3
1.56888,1.5708,20,down,2_2_20,-0.73125,3
1.56888,1.5708,20,fire,2_2_20,-0.675625,3
1.56888,1.5708,21,left,2_2_21,-3.05546037088,19
1.56888,1.5708,21,right,2_2_21,-3.13055105097,20
1.56888,1.5708,21,up,2_2_21,-3.09187731756,21
1.56888,1.5708,21,down,2_2_21,-3.10048164906,19
1.56888,1.5708,21,fire,2_2_21,-3.08042936294,19
1.56888,1.5708,22,left,2_2_22,20.7872496889,5
1.56888,1.5708,22,right,2_2_22,7.03900048721,7
1.56888,1.5708,22,up,2_2_22,15.5489928993,36
1.56888,1.5708,22,down,2_2_22,23.3173704704,46
1.56888,1.5708,22,fire,2_2_22,21.9716810277,10
1.56888,1.5708,23,left,2_2_23,-3.13212310566,21
1.56888,1.5708,23,right,2_2_23,-3.10011994306,21
1.56888,1.5708,23,up,2_2_23,-3.08359190276,22
1.56888,1.5708,23,down,2_2_23,-3.07137590903,18
1.56888,1.5708,23,fire,2_2_23,-3.1835932504,21
1.56888,1.5708,24,left,2_2_24,-0.91046875,4
1.56888,1.5708,24,right,2_2_24,-1.0065703125,5
1.56888,1.5708,24,up,2_2_24,-1.0811015625,5
1.56888,1.5708,24,down,2_2_24,-0.9410625,4
1.56888,1.5708,24,fire,2_2_24,-1.1093203125,5
1.56888,1.79912,0,left,2_3_0,0.0,0
1.56888,1.79912,0,right,2_3_0,0.0,0
1.56888,1.79912,0,up,2_3_0,0.0,0
1.56888,1.79912,0,down,2_3_0,0.0,0
1.56888,1.79912,0,fire,2_3_0,0.0,0
1.56888,1.79912,1,left,2_3_1,0.0,0
1.56888,1.79912,1,right,2_3_1,0.0,0
1.56888,1.79912,1,up,2_3_1,0.0,0
1.56888,1.79912,1,down,2_3_1,0.0,0
1.56888,1.79912,1,fire,2_3_1,0.0,0
1.56888,1.79912,2,left,2_3_2,0.0,0
1.56888,1.79912,2,right,2_3_2,0.0,0
1.56888,1.79912,2,up,2_3_2,0.0,0
1.56888,1.79912,2,down,2_3_2,0.0,0
1.56888,1.79912,2,fire,2_3_2,0.0,0
1.56888,1.79912,3,left,2_3_3,0.0,0
1.56888,1.79912,3,right,2_3_3,0.0,0
1.56888,1.79912,3,up,2_3_3,0.0,0
1.56888,1.79912,3,down,2_3_3,0.0,0
1.56888,1.79912,3,fire,2_3_3,0.0,0
1.56888,1.79912,4,left,2_3_4,0.0,0
1.56888,1.79912,4,right,2_3_4,0.0,0
1.56888,1.79912,4,up,2_3_4,0.0,0
1.56888,1.79912,4,down,2_3_4,0.0,0
1.56888,1.79912,4,fire,2_3_4,0.0,0
1.56888,1.79912,5,left,2_3_5,0.0,0
1.56888,1.79912,5,right,2_3_5,0.0,0
1.56888,1.79912,5,up,2_3_5,0.0,0
1.56888,1.79912,5,down,2_3_5,0.0,0
1.56888,1.79912,5,fire,2_3_5,0.0,0
1.56888,1.79912,6,left,2_3_6,0.0,0
1.56888,1.79912,6,right,2_3_6,0.0,0
1.56888,1.79912,6,up,2_3_6,0.0,0
1.56888,1.79912,6,down,2_3_6,0.0,0
1.56888,1.79912,6,fire,2_3_6,0.0,0
1.56888,1.79912,7,left,2_3_7,0.0,0
1.56888,1.79912,7,right,2_3_7,0.0,0
1.56888,1.79912,7,up,2_3_7,0.0,0
1.56888,1.79912,7,down,2_3_7,0.0,0
1.56888,1.79912,7,fire,2_3_7,0.0,0
1.56888,1.79912,8,left,2_3_8,0.0,0
1.56888,1.79912,8,right,2_3_8,0.0,0
1.56888,1.79912,8,up,2_3_8,0.0,0
1.56888,1.79912,8,down,2_3_8,0.0,0
1.56888,1.79912,8,fire,2_3_8,0.0,0
1.56888,1.79912,9,left,2_3_9,0.0,0
1.56888,1.79912,9,right,2_3_9,0.0,0
1.56888,1.79912,9,up,2_3_9,0.0,0
1.56888,1.79912,9,down,2_3_9,0.0,0
1.56888,1.79912,9,fire,2_3_9,0.0,0
1.56888,1.79912,10,left,2_3_10,-0.713125,3
1.56888,1.79912,10,right,2_3_10,-0.4875,2
1.56888,1.79912,10,up,2_3_10,-0.525,2
1.56888,1.79912,10,down,2_3_10,-0.4875,2
1.56888,1.79912,10,fire,2_3_10,-0.4875,2
1.56888,1.79912,11,left,2_3_11,-1.75626356938,9
1.56888,1.79912,11,right,2_3_11,-1.79870165448,10
1.56888,1.79912,11,up,2_3_11,-1.85577434576,9
1.56888,1.79912,11,down,2_3_11,-1.69709900415,9
1.56888,1.79912,11,fire,2_3_11,-1.84875295138,9
1.56888,1.79912,12,left,2_3_12,-0.665625,3
1.56888,1.79912,12,right,2_3_12,-0.578125,3
1.56888,1.79912,12,up,2_3_12,-0.703125,3
1.56888,1.79912,12,down,2_3_12,33.2829066662,9
1.56888,1.79912,12,fire,2_3_12,-0.713125,3
1.56888,1.79912,13,left,2_3_13,-1.44193275391,7
1.56888,1.79912,13,right,2_3_13,-1.68992848193,9
1.56888,1.79912,13,up,2_3_13,-1.34469914062,6
1.56888,1.79912,13,down,2_3_13,-1.36456916016,7
1.56888,1.79912,13,fire,2_3_13,-1.50831351953,7
1.56888,1.79912,14,left,2_3_14,-0.4375,2
1.56888,1.79912,14,right,2_3_14,-0.4375,2
1.56888,1.79912,14,up,2_3_14,-0.25,1
1.56888,1.79912,14,down,2_3_14,-0.25,1
1.56888,1.79912,14,fire,2_3_14,-0.665625,3
1.56888,1.79912,15,left,2_3_15,-1.08699023437,6
1.56888,1.79912,15,right,2_3_15,-1.1310953125,5
1.56888,1.79912,15,up,2_3_15,-1.26370117187,6
1.56888,1.79912,15,down,2_3_15,-1.1635546875,5
1.56888,1.79912,15,fire,2_3_15,-1.0882265625,5
1.56888,1.79912,16,left,2_3_16,-1.74688045569,9
1.56888,1.79912,16,right,2_3_16,-1.6375325384,10
1.56888,1.79912,16,up,2_3_16,-1.69228048203,9
1.56888,1.79912,16,down,2_3_16,-1.83859525586,20
1.56888,1.79912,16,fire,2_3_16,-1.54336578752,9
1.56888,1.79912,17,left,2_3_17,8.90071671916,26
1.56888,1.79912,17,right,2_3_17,-0.957249965475,5
1.56888,1.79912,17,up,2_3_17,1.07012163863,5
1.56888,1.79912,17,down,2_3_17,-0.776875,3
1.56888,1.79912,17,fire,2_3_17,-0.713125,3
1.56888,1.79912,18,left,2_3_18,3.35604344222,24
1.56888,1.79912,18,right,2_3_18,-2.56253186338,15
1.56888,1.79912,18,up,2_3_18,-2.6539168034,15
1.56888,1.79912,18,down,2_3_18,-2.80842510968,17
1.56888,1.79912,18,fire,2_3_18,-2.65359830286,15
1.56888,1.79912,19,left,2_3_19,-0.92746875,4
1.56888,1.79912,19,right,2_3_19,-0.9614453125,5
1.56888,1.79912,19,up,2_3_19,-0.74125,3
1.56888,1.79912,19,down,2_3_19,-0.665625,3
1.56888,1.79912,19,fire,2_3_19,-0.713125,3
1.56888,1.79912,20,left,2_3_20,-0.628125,3
1.56888,1.79912,20,right,2_3_20,-0.4375,2
1.56888,1.79912,20,up,2_3_20,-0.4875,2
1.56888,1.79912,20,down,2_3_20,-0.535,2
1.56888,1.79912,20,fire,2_3_20,-0.4875,2
1.56888,1.79912,21,left,2_3_21,-3.08721065037,19
1.56888,1.79912,21,right,2_3_21,-3.00647961397,21
1.56888,1.79912,21,up,2_3_21,-3.04235259768,20
1.56888,1.79912,21,down,2_3_21,-3.07203513777,18
1.56888,1.79912,21,fire,2_3_21,-3.01846700592,19
1.56888,1.79912,22,left,2_3_22,11.8650624881,12
1.56888,1.79912,22,right,2_3_22,2.67207534154,4
1.56888,1.79912,22,up,2_3_22,15.4086411028,63
1.56888,1.79912,22,down,2_3_22,30.3654270384,23
1.56888,1.79912,22,fire,2_3_22,11.1730669324,16
1.56888,1.79912,23,left,2_3_23,-3.00861201083,21
1.56888,1.79912,23,right,2_3_23,-3.10377797562,20
1.56888,1.79912,23,up,2_3_23,-3.05115696162,20
1.56888,1.79912,23,down,2_3_23,-3.01997443097,16
1.56888,1.79912,23,fire,2_3_23,-3.05448950892,20
1.56888,1.79912,24,left,2_3_24,-1.0045703125,5
1.56888,1.79912,24,right,2_3_24,-1.14605273437,6
1.56888,1.79912,24,up,2_3_24,-1.0600078125,5
1.56888,1.79912,24,down,2_3_24,-0.9669375,4
1.56888,1.79912,24,fire,2_3_24,-0.713125,3
1.56888,2.02744,0,left,2_4_0,0.0,0
1.56888,2.02744,0,right,2_4_0,0.0,0
1.56888,2.02744,0,up,2_4_0,0.0,0
1.56888,2.02744,0,down,2_4_0,0.0,0
1.56888,2.02744,0,fire,2_4_0,0.0,0
1.56888,2.02744,1,left,2_4_1,0.0,0
1.56888,2.02744,1,right,2_4_1,0.0,0
1.56888,2.02744,1,up,2_4_1,0.0,0
1.56888,2.02744,1,down,2_4_1,0.0,0
1.56888,2.02744,1,fire,2_4_1,0.0,0
1.56888,2.02744,2,left,2_4_2,0.0,0
1.56888,2.02744,2,right,2_4_2,0.0,0
1.56888,2.02744,2,up,2_4_2,0.0,0
1.56888,2.02744,2,down,2_4_2,0.0,0
1.56888,2.02744,2,fire,2_4_2,0.0,0
1.56888,2.02744,3,left,2_4_3,0.0,0
1.56888,2.02744,3,right,2_4_3,0.0,0
1.56888,2.02744,3,up,2_4_3,0.0,0
1.56888,2.02744,3,down,2_4_3,0.0,0
1.56888,2.02744,3,fire,2_4_3,0.0,0
1.56888,2.02744,4,left,2_4_4,0.0,0
1.56888,2.02744,4,right,2_4_4,0.0,0
1.56888,2.02744,4,up,2_4_4,0.0,0
1.56888,2.02744,4,down,2_4_4,0.0,0
1.56888,2.02744,4,fire,2_4_4,0.0,0
1.56888,2.02744,5,left,2_4_5,0.0,0
1.56888,2.02744,5,right,2_4_5,0.0,0
1.56888,2.02744,5,up,2_4_5,0.0,0
1.56888,2.02744,5,down,2_4_5,0.0,0
1.56888,2.02744,5,fire,2_4_5,0.0,0
1.56888,2.02744,6,left,2_4_6,0.0,0
1.56888,2.02744,6,right,2_4_6,0.0,0
1.56888,2.02744,6,up,2_4_6,0.0,0
1.56888,2.02744,6,down,2_4_6,0.0,0
1.56888,2.02744,6,fire,2_4_6,0.0,0
1.56888,2.02744,7,left,2_4_7,0.0,0
1.56888,2.02744,7,right,2_4_7,0.0,0
1.56888,2.02744,7,up,2_4_7,0.0,0
1.56888,2.02744,7,down,2_4_7,0.0,0
1.56888,2.02744,7,fire,2_4_7,0.0,0
1.56888,2.02744,8,left,2_4_8,0.0,0
1.56888,2.02744,8,right,2_4_8,0.0,0
1.56888,2.02744,8,up,2_4_8,0.0,0
1.56888,2.02744,8,down,2_4_8,0.0,0
1.56888,2.02744,8,fire,2_4_8,0.0,0
1.56888,2.02744,9,left,2_4_9,0.0,0
1.56888,2.02744,9,right,2_4_9,0.0,0
1.56888,2.02744,9,up,2_4_9,0.0,0
1.56888,2.02744,9,down,2_4_9,0.0,0
1.56888,2.02744,9,fire,2_4_9,0.0,0
1.56888,2.02744,10,left,2_4_10,-0.675625,3
1.56888,2.02744,10,right,2_4_10,-0.4375,2
1.56888,2.02744,10,up,2_4_10,-0.4875,2
1.56888,2.02744,10,down,2_4_10,-0.4875,2
1.56888,2.02744,10,fire,2_4_10,-0.4875,2
1.56888,2.02744,11,left,2_4_11,-1.84329252805,9
1.56888,2.02744,11,right,2_4_11,-2.03640443061,11
1.56888,2.02744,11,up,2_4_11,-1.83932736606,9
1.56888,2.02744,11,down,2_4_11,-1.87253631382,9
1.56888,2.02744,11,fire,2_4_11,-1.84875295138,9
1.56888,2.02744,12,left,2_4_12,-0.99705625,4
1.56888,2.02744,12,right,2_4_12,-0.8876953125,5
1.56888,2.02744,12,up,2_4_12,-0.88234375,4
1.56888,2.02744,12,down,2_4_12,4.14616452335,4
1.56888,2.02744,12,fire,2_4_12,-1.1009765625,5
1.56888,2.02744,13,left,2_4_13,-1.54388345215,8
1.56888,2.02744,13,right,2_4_13,-1.44874528809,8
1.56888,2.02744,13,up,2_4_13,-1.50831351953,7
1.56888,2.02744,13,down,2_4_13,-1.47446825684,8
1.56888,2.02744,13,fire,2_4_13,-1.50151957031,7
1.56888,2.02744,14,left,2_4_14,-0.665625,3
1.56888,2.02744,14,right,2_4_14,-0.4375,2
1.56888,2.02744,14,up,2_4_14,-0.4875,2
1.56888,2.02744,14,down,2_4_14,-0.3,1
1.56888,2.02744,14,fire,2_4_14,-0.25,1
1.56888,2.02744,15,left,2_4_15,-1.42277351074,8
1.56888,2.02744,15,right,2_4_15,-1.35745851563,6
1.56888,2.02744,15,up,2_4_15,-1.45592736328,7
1.56888,2.02744,15,down,2_4_15,-1.324565625,6
1.56888,2.02744,15,fire,2_4_15,-1.47804791016,7
1.56888,2.02744,16,left,2_4_16,-1.79290566654,9
1.56888,2.02744,16,right,2_4_16,-1.74785525074,9
1.56888,2.02744,16,up,2_4_16,-1.66084158812,10
1.56888,2.02744,16,down,2_4_16,-1.78050991433,16
1.56888,2.02744,16,fire,2_4_16,-1.83347029106,9
1.56888,2.02744,17,left,2_4_17,-1.0754765625,5
1.56888,2.02744,17,right,2_4_17,-0.9613125,4
1.56888,2.02744,17,up,2_4_17,-1.0092578125,5
1.56888,2.02744,17,down,2_4_17,8.91600358498,11
1.56888,2.02744,17,fire,2_4_17,-0.92746875,4
1.56888,2.02744,18,left,2_4_18,3.5402944287,49
1.56888,2.02744,18,right,2_4_18,-0.83109479777,17
1.56888,2.02744,18,up,2_4_18,3.92719523241,24
1.56888,2.02744,18,down,2_4_18,1.03872762262,20
1.56888,2.02744,18,fire,2_4_18,3.74930127114,19
1.56888,2.02744,19,left,2_4_19,-0.665625,3
1.56888,2.02744,19,right,2_4_19,-0.713125,3
1.56888,2.02744,19,up,2_4_19,-0.703125,3
1.56888,2.02744,19,down,2_4_19,-0.88984375,4
1.56888,2.02744,19,fire,2_4_19,-0.713125,3
1.56888,2.02744,20,left,2_4_20,-0.4375,2
1.56888,2.02744,20,right,2_4_20,-0.4875,2
1.56888,2.02744,20,up,2_4_20,-0.4875,2
1.56888,2.02744,20,down,2_4_20,-0.4375,2
1.56888,2.02744,20,fire,2_4_20,-0.4875,2
1.56888,2.02744,21,left,2_4_21,-2.87486883703,16
1.56888,2.02744,21,right,2_4_21,-3.05695318507,22
1.56888,2.02744,21,up,2_4_21,-2.95451893417,18
1.56888,2.02744,21,down,2_4_21,-2.9580093585,17
1.56888,2.02744,21,fire,2_4_21,-2.93610801209,18
1.56888,2.02744,22,left,2_4_22,9.9858655216,106
1.56888,2.02744,22,right,2_4_22,10.8039999233,12
1.56888,2.02744,22,up,2_4_22,14.9735974792,28
1.56888,2.02744,22,down,2_4_22,34.3358397072,26
1.56888,2.02744,22,fire,2_4_22,16.748939042,30
1.56888,2.02744,23,left,2_4_23,-2.8729145679,18
1.56888,2.02744,23,right,2_4_23,-2.86928452374,18
1.56888,2.02744,23,up,2_4_23,-2.92340037634,18
1.56888,2.02744,23,down,2_4_23,-3.05397848243,18
1.56888,2.02744,23,fire,2_4_23,-2.88867716113,18
1.56888,2.02744,24,left,2_4_24,-0.95278125,4
1.56888,2.02744,24,right,2_4_24,-1.0122890625,5
1.56888,2.02744,24,up,2_4_24,-1.1205703125,5
1.56888,2.02744,24,down,2_4_24,-1.0487578125,5
1.56888,2.02744,24,fire,2_4_24,-0.90046875,4
1.86133,1.11416,0,left,3_0_0,0.0,0
1.86133,1.11416,0,right,3_0_0,0.0,0
1.86133,1.11416,0,up,3_0_0,0.0,0
1.86133,1.11416,0,down,3_0_0,0.0,0
1.86133,1.11416,0,fire,3_0_0,0.0,0
1.86133,1.11416,1,left,3_0_1,0.0,0
1.86133,1.11416,1,right,3_0_1,0.0,0
1.86133,1.11416,1,up,3_0_1,0.0,0
1.86133,1.11416,1,down,3_0_1,0.0,0
1.86133,1.11416,1,fire,3_0_1,0.0,0
1.86133,1.11416,2,left,3_0_2,0.0,0
1.86133,1.11416,2,right,3_0_2,0.0,0
1.86133,1.11416,2,up,3_0_2,0.0,0
1.86133,1.11416,2,down,3_0_2,0.0,0
1.86133,1.11416,2,fire,3_0_2,0.0,0
1.86133,1.11416,3,left,3_0_3,0.0,0
1.86133,1.11416,3,right,3_0_3,0.0,0
1.86133,1.11416,3,up,3_0_3,0.0,0
1.86133,1.11416,3,down,3_0_3,0.0,0
1.86133,1.11416,3,fire,3_0_3,0.0,0
1.86133,1.11416,4,left,3_0_4,0.0,0
1.86133,1.11416,4,right,3_0_4,0.0,0
1.86133,1.11416,4,up,3_0_4,0.0,0
1.86133,1.11416,4,down,3_0_4,0.0,0
1.86133,1.11416,4,fire,3_0_4,0.0,0
1.86133,1.11416,5,left,3_0_5,0.0,0
1.86133,1.11416,5,right,3_0_5,0.0,0
1.86133,1.11416,5,up,3_0_5,0.0,0
1.86133,1.11416,5,down,3_0_5,0.0,0
1.86133,1.11416,5,fire,3_0_5,0.0,0
1.86133,1.11416,6,left,3_0_6,0.0,0
1.86133,1.11416,6,right,3_0_6,0.0,0
1.86133,1.11416,6,up,3_0_6,0.0,0
1.86133,1.11416,6,down,3_0_6,0.0,0
1.86133,1.11416,6,fire,3_0_6,0.0,0
1.86133,1.11416,7,left,3_0_7,0.0,0
1.86133,1.11416,7,right,3_0_7,0.0,0
1.86133,1.11416,7,up,3_0_7,0.0,0
1.86133,1.11416,7,down,3_0_7,0.0,0
1.86133,1.11416,7,fire,3_0_7,0.0,0
1.86133,1.11416,8,left,3_0_8,0.0,0
1.86133,1.11416,8,right,3_0_8,0.0,0
1.86133,1.11416,8,up,3_0_8,0.0,0
1.86133,1.11416,8,down,3_0_8,0.0,0
1.86133,1.11416,8,fire,3_0_8,0.0,0
1.86133,1.11416,9,left,3_0_9,0.0,0
1.86133,1.11416,9,right,3_0_9,0.0,0
1.86133,1.11416,9,up,3_0_9,0.0,0
1.86133,1.11416,9,down,3_0_9,0.0,0
1.86133,1.11416,9,fire,3_0_9,0.0,0
1.86133,1.11416,10,left,3_0_10,-0.25,1
1.86133,1.11416,10,right,3_0_10,-0.25,1
1.86133,1.11416,10,up,3_0_10,-0.25,1
1.86133,1.11416,10,down,3_0_10,0.0,0
1.86133,1.11416,10,fire,3_0_10,0.0,0
1.86133,1.11416,11,left,3_0_11,-1.72129714917,9
1.86133,1.11416,11,right,3_0_11,-1.46040269531,7
1.86133,1.11416,11,up,3_0_11,-1.50624123047,7
1.86133,1.11416,11,down,3_0_11,-1.61514563965,8
1.86133,1.11416,11,fire,3_0_11,-1.63825401855,8
1.86133,1.11416,12,left,3_0_12,-0.4375,2
1.86133,1.11416,12,right,3_0_12,8.41672196275,3
1.86133,1.11416,12,up,3_0_12,-0.25,1
1.86133,1.11416,12,down,3_0_12,-0.25,1
1.86133,1.11416,12,fire,3_0_12,-0.25,1
1.86133,1.11416,13,left,3_0_13,-1.86199888993,10
1.86133,1.11416,13,right,3_0_13,-1.77995157593,9
1.86133,1.11416,13,up,3_0_13,-1.75905859087,9
1.86133,1.11416,13,down,3_0_13,-1.84875295138,9
1.86133,1.11416,13,fire,3_0_13,-1.84825744381,9
1.86133,1.11416,14,left,3_0_14,0.0,0
1.86133,1.11416,14,right,3_0_14,0.0,0
1.86133,1.11416,14,up,3_0_14,0.0,0
1.86133,1.11416,14,down,3_0_14,0.0,0
1.86133,1.11416,14,fire,3_0_14,0.0,0
1.86133,1.11416,15,left,3_0_15,-0.74125,3
1.86133,1.11416,15,right,3_0_15,-0.578125,3
1.86133,1.11416,15,up,3_0_15,-0.91796875,4
1.86133,1.11416,15,down,3_0_15,-0.713125,3
1.86133,1.11416,15,fire,3_0_15,-0.4875,2
1.86133,1.11416,16,left,3_0_16,-1.46789081487,33
1.86133,1.11416,16,right,3_0_16,-1.30279920988,77
1.86133,1.11416,16,up,3_0_16,-1.47603849958,40
1.86133,1.11416,16,down,3_0_16,-1.45857481237,49
1.86133,1.11416,16,fire,3_0_16,-1.43472423555,41
1.86133,1.11416,17,left,3_0_17,18.3932457272,28
1.86133,1.11416,17,right,3_0_17,19.299790198,42
1.86133,1.11416,17,up,3_0_17,19.836606983,29
1.86133,1.11416,17,down,3_0_17,18.9564489725,49
1.86133,1.11416,17,fire,3_0_17,18.9993893618,101
1.86133,1.11416,18,left,3_0_18,-2.91066224357,20
1.86133,1.11416,18,right,3_0_18,-2.97016574584,19
1.86133,1.11416,18,up,3_0_18,-2.88393625189,19
1.86133,1.11416,18,down,3_0_18,-2.97454865315,18
1.86133,1.11416,18,fire,3_0_18,-2.90067150849,17
1.86133,1.11416,19,left,3_0_19,-0.74875,3
1.86133,1.11416,19,right,3_0_19,-0.713125,3
1.86133,1.11416,19,up,3_0_19,-0.87484375,4
1.86133,1.11416,19,down,3_0_19,-1.0092578125,5
1.86133,1.11416,19,fire,3_0_19,-0.4875,2
1.86133,1.11416,20,left,3_0_20,-0.4375,2
1.86133,1.11416,20,right,3_0_20,-0.4875,2
1.86133,1.11416,20,up,3_0_20,-0.703125,3
1.86133,1.11416,20,down,3_0_20,-0.4875,2
1.86133,1.11416,20,fire,3_0_20,-0.4875,2
1.86133,1.11416,21,left,3_0_21,-3.23882409388,21
1.86133,1.11416,21,right,3_0_21,-3.18935713601,24
1.86133,1.11416,21,up,3_0_21,-3.20646413335,22
1.86133,1.11416,21,down,3_0_21,-3.20461985207,20
1.86133,1.11416,21,fire,3_0_21,-3.1672251562,21
1.86133,1.11416,22,left,3_0_22,26.8623338623,32
1.86133,1.11416,22,right,3_0_22,25.2128705909,10
1.86133,1.11416,22,up,3_0_22,25.4388546817,24
1.86133,1.11416,22,down,3_0_22,27.3975494184,28
1.86133,1.11416,22,fire,3_0_22,26.7950107461,47
1.86133,1.11416,23,left,3_0_23,-3.03657994775,18
